group,source_id,ordinal,formula,comp_valid_standard,comp_valid,mixed_supplement,struct_valid,V,U,N,UN,VUN,VUN_standard,Stable,MetaStable,SUN,MSUN,terminal_status
SUN_protect_no_rollback,H1A2_1200:0381,376,S4Se4Mo3W,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0382,377,F6Al2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0383,378,AgEu,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0384,379,O6Ba2SmTb,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0386,381,Cd4In2Ba2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0387,382,CuGe4La2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0388,383,O8Cr2Sr2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0389,384,LiPdIn2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0390,385,S8Zr2Nb3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0391,386,O12Mn2Fe2Er4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0393,388,Li4O8Fe2Ni2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0395,389,O4Cu3Bi,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0396,390,O12Ca4Bi4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0397,391,O6FeSr2Sb,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0398,392,Co4Ta12,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0399,393,S2KAg,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0400,394,S2SnLa2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0401,395,S4Ag4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0402,396,O12Ca2Ti3Sr2La,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0403,397,Hf2OsIr,True,True,False,True,True,True,True,True,True,True,False,False,False,False,invalid_terminal
SUN_protect_no_rollback,H1A2_1200:0404,398,S2Se4W3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0405,399,O10V4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0406,400,S12Sc2Ba4Hf2,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0407,401,F12Na3Ti2Cs2,False,True,True,True,True,True,True,True,True,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0408,402,B4O9Ce3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0409,403,O12Mn4Fe2Sn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0410,404,B8Fe4Tm8,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0411,405,Pd2CdBi,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0412,406,Si4Pd4Nd3,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0413,407,B6Ca2Rh12,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0414,408,Pd6Sn8,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0415,409,Pd2Ho6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0416,410,As4In4Eu4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0417,411,S6Cr2Ba2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0418,412,CuIn4Ho2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0420,413,S6K2Mo2Tl2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0421,414,O4Ti2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0422,415,Al4Co4Hf4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0423,416,N6Zn4Mo2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0424,417,Na3Sb,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0425,418,Mg2GaPd,True,True,False,True,True,True,False,False,False,False,True,True,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0426,419,Al4Ga4Nb4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0427,420,Sb8Nd6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0428,421,S8Cu2Ba4Bi2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0429,422,Li2S8V3Rb2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0430,423,F12K4Mo2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0431,424,N2O2Ga2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0432,425,LiCl6Cs2Ce,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0433,426,Ni4Y4Sn2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0434,427,Si8Pd6U3,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0435,428,O12Ca2Sr2Ru4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0436,429,B2Mo4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0437,430,K4Br12Pb2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0438,431,P12Ni2Tm6,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0439,432,Cl6Cs2Er,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0440,433,O2F10Mn6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0441,434,O8Ca2Ti2Zn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0442,435,Li4O8MnCo3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0443,436,Al2Cu2Tm,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0444,437,AgNd,True,True,False,True,True,True,False,False,False,False,True,True,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0445,438,Co2GaHo,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0446,439,H8P2Ca2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0447,440,F6AlCs2,False,False,False,True,False,True,True,True,False,False,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0448,441,Li2O8Ti2Fe2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0449,442,O8P2Bi2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0450,443,Sc2AgTl,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0451,444,Se8Ag2Er4,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0452,445,Ca12,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0453,446,O6Al2Ba2,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0454,447,Li2F10Fe4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0455,448,Se2Mo6Te6,False,False,False,True,False,True,True,True,False,False,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0456,449,O12P4Y2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0457,450,CuGa8La2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0458,451,Na6Br12Sn2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0459,452,Li2Pd,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0460,453,O12Sr2Nd2Gd2Bi2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0461,454,Li2F6V,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0462,455,Se2Ag2Sb2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0463,456,O12Si4Co2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0465,457,Co2Zn2Y,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0466,458,O8Na2Si2Zn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0467,459,O2Ag2Cd2,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0468,460,O8Zn2W2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0469,461,CoNiTe2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0470,462,Li2O6MnCu3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0471,463,Cl6K2Tb,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0472,464,LiS2Tb,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0473,465,K3Te4Tl,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0474,466,O4F4V4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0475,467,Cu2ZnAu,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0476,468,Ni2Sn2Eu,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0477,469,O8Na8P2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0478,470,S6V3Cu4Se2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0479,471,H2O2Cl2Ca2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0480,472,Li4F12Mn4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0481,473,O6MoBa2Pr,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0482,474,O6Ba2W2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0483,475,O12Ba4Er2Hf2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0484,476,Cl6GaRb2Ag,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0485,477,B4Ru3Lu3,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0486,478,Si2Cu2Y2,False,False,False,True,False,True,False,False,False,False,True,True,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0487,479,C2N4Cl2Zr2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0488,480,Li3Mg3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0489,481,Li2F12Mn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0490,482,Li4O8Ni3As,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0492,484,O6WPb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0493,485,Ge6Tm2Ir4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0494,486,O12Fe4Cu4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0495,487,C8GdTb4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,invalid_terminal
SUN_protect_no_rollback,H1A2_1200:0496,488,O12Fe4Ce4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0497,489,P2S6V2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0498,490,N6Ca2Nb4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0499,491,MgCd,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0500,492,Mg2LaLu,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0501,493,O8MgV2Zn,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0502,494,Cl6K2RbBi,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0503,495,O10Mn2Sr2Ba2EuTa,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0504,496,O8Co4Cd2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0505,497,O2F10Co6,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0506,498,LiGaIr2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0507,499,Cu2Ge2Ho2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0508,500,O4Cu2Ba2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0509,501,Se8Nb3Sn3,False,True,True,True,True,True,True,True,True,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0510,502,Li2O8Ni5,False,True,True,True,True,True,True,True,True,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0511,503,Li4O8V2Cr2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0512,504,Si2Ni2Tb2,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0513,505,Ge4Se8Sm4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0514,506,O8Na4S2Cu2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0515,507,O8Cu3Y2Ba,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0516,508,Zn4Tb4Pt4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0517,509,Li2O12Nb4Ba2,False,True,True,True,True,True,True,True,True,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0518,510,Li2F8V2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0519,511,S4Se4Mo3W,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0520,512,O6CaFeSr2Bi,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0521,513,Si2Co2Tb2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0522,514,Li2Si2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0523,515,O12Ca4Zr2W2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0524,516,Ni4As4,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0525,517,Li2O8CrNi3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0526,518,Li2F12Mn2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0527,519,F6Cs2Bi,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0528,520,S8Zr2Ba4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0529,521,Ca4Ag4In4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0531,523,Sn3Te2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0532,524,C4AlFe10Y2,False,True,True,True,True,True,True,True,True,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0533,525,O8Fe4Ba2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0534,526,CuI6Cs2Tl,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0535,527,F12Zn4Cs4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0536,528,Si2FeTh2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0537,529,O12Na4P4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0538,530,F6KCs2Hg,False,False,False,True,False,True,True,True,False,False,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0539,531,As2Pd2Er2,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0540,532,NaCaRh2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0541,533,Ga2Au4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0542,534,Zn2GaAgTe4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0543,535,Li8N6Mn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0544,536,H10Na4Ca4,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0545,537,Li8O6Pd,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0547,539,Ge6Tb10,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0548,540,Sn3Ce,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0549,541,Fe4Te4I4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0550,542,Zn3Pd3Er3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0551,543,O8NaV4,False,True,True,True,True,True,True,True,True,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0552,544,O4Sr4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0553,545,Zn2Gd2Pt2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0554,546,Cu3Cd,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0555,547,ZnRh2Pr,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0556,548,Zn2As2La,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0557,549,O4Cu2Se6,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0558,550,Sc2Co4Sn4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0559,551,O12Ca2Mn2Tb4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0560,552,Ni4Sn8Nd4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0561,553,O10Zn2Ga2La4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0562,554,O6ScInBa2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0563,555,P2Pd2,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0564,556,O8F4V6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0565,557,Li4O8K2Nb2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0566,558,F6SbCs2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
SUN_protect_no_rollback,H1A2_1200:0567,559,O10Ca2Fe2Sr4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0568,560,Li2O4Pd2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0569,561,O8Mg4Sn4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0570,562,Mn4Ge6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0571,563,Li2F8Mn2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0572,564,Li2O4Ni2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0573,565,O8Na2Ti2Ta2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0574,566,O3BaHf,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0575,567,O12W2U2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0576,568,O6Ba2BiU,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0577,569,O4ZrPb,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0578,570,O4ClY2,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0579,571,O2ZnCd,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0580,572,NiCu2Se4Tl,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0581,573,As3Ag3La3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0582,574,O10As2Ba2Ta2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0584,576,Li5O10Mn4,False,True,True,True,True,True,True,True,True,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0585,577,O8Nb2Sb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0586,578,O8Fe4YBa2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0587,579,O12Nb2La4Tb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0588,580,In2PrPb,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0589,581,C2ScCo3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0590,582,O8Pd3SnPb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0591,583,Li2O12Fe5Cs,False,True,True,True,True,True,True,True,True,False,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0592,584,Li2S8Cr4,False,True,True,True,True,True,False,False,False,False,False,True,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0593,585,N6Na2Mg2V4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
SUN_protect_no_rollback,H1A2_1200:0594,586,S6V2Cu2Rb4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
SUN_protect_no_rollback,H1A2_1200:0595,587,S4Rb2Ag2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
